zip_code,centroid_x,centroid_y
96773,-5469006.965459957,-978322.2209866007
96778,-5469643.99899891,-1041933.0520302971
96795,-5592720.957152775,-671740.4955697684
96792,-5622182.137137286,-628118.6750194596
96706,-5616697.981796077,-650851.7076589159
96716,-5707429.714644395,-485736.4518681866
96734,-5593057.949239682,-663202.4716125818
96762,-5595143.9950494915,-627201.8877912248
96818,-5610493.887749471,-655684.5010637768
96860,-5610399.586676173,-653682.3374192521
96710,-5468960.4364718245,-985815.6797845692
96754,-5676613.785704392,-471654.48159274674
96765,-5698719.782450358,-491238.0613861768
96815,-5605107.507458433,-670724.5114175546
96712,-5602696.472736838,-620397.0111826592
96732,-5517984.063165629,-800838.578629619
96764,-5464554.428434653,-970209.5921957381
96770,-5564273.160814828,-725362.5917867097
96782,-5606082.1827035295,-645951.2199249337
96822,-5601562.704688032,-666607.7270859517
18902,2072085.123337261,-199487.29773515728
18974,2078513.121701691,-213697.71201238217
19013,2065973.683952622,-261350.03991774033
19023,2072407.445190396,-250873.98143894802
19038,2074219.3658875902,-228567.75423173554
19301,2051273.9555769071,-242887.41574361557
19317,2047187.7987383837,-265759.1827309277
19348,2037586.0943799687,-267582.1605748785
19401,2060517.5404056774,-229533.0816761925
19507,1972907.2300451049,-213920.26876038357
16675,1774119.2483681452,-247696.56490006074
16864,1831818.7582489282,-177693.2054300835
15010,1635778.1577288494,-273930.6387048361
15044,1672367.9799706503,-279622.9472211604
15052,1632288.653100282,-286462.77090403123
15066,1644835.835902735,-273671.60768520256
15083,1695457.5397277442,-319037.02346141555
15116,1674757.5645820666,-290753.3635887784
15205,1664815.3967040728,-304798.53364460473
15235,1687395.277817012,-296660.458493284
15239,1693629.4326135025,-292222.3975810902
15352,1657687.295632068,-385318.20268642524
15364,1662592.5713270558,-362089.3881499544
15410,1694819.9760841082,-357902.4340955961
05051,2172498.9457653724,278090.9805798764
05059,2165661.141929395,222498.78183852846
05143,2164540.738532615,176644.15284874968
05154,2176449.634634983,165716.08621546914
05361,2163155.3144064164,118516.98339771971
05443,2102948.29552804,258411.50552774884
05648,2133598.6658594594,299736.3510035336
05667,2144409.503818783,291362.25722051645
05761,2122468.6617369624,171950.4951327203
05770,2089760.1664347677,224785.1456547255
05666,2139211.9509748104,296707.2684799398
05045,2172852.82760385,257712.05421975994
05046,2156949.819695165,290818.53933795897
05076,2162191.1525209374,281499.58180707647
05444,2096010.1367091408,315286.56611868157
05452,2086306.0604327337,299603.13178967993
05458,2062028.4121471704,314295.3092912985
05679,2140371.289151513,269000.4368822328
05736,2123459.64774303,202968.362703198
05764,2112586.7138738986,190045.36248875575
05837,2170972.935290063,347641.5897367895
05001,2168352.0272942833,227153.77894652574
05257,2128290.173516382,128364.85808873034
17501,1989307.7357470633,-248293.70240178853
17545,1970863.1698668618,-251952.30407999488
17572,1998188.5780386343,-262917.8717145541
17601,1983038.0597604269,-260025.01746277817
17745,1853368.7608956194,-156276.32928202164
17751,1853820.0680943008,-174212.3350808349
17959,1975756.0937796196,-183818.9451445731
18017,2039290.7570161545,-173812.84840347726
18053,2011762.93586736,-175645.35522479328
18073,2040863.742557667,-205889.62279000075
18222,1978695.1011122789,-148512.13849443544
18235,2009497.1606549504,-162487.64460245293
18347,2011910.348148339,-124694.9278149298
18414,1983376.348610141,-87986.03515424884
18630,1957085.609063897,-81434.08500438143
18634,1972259.6118475513,-132393.60687951167
18660,1971798.0645746884,-142843.61883635868
18704,1979615.0594837808,-119942.38678626338
18823,1979962.4440161604,-61414.009501383334
18929,2076786.4827781315,-209536.46088658134
18955,2050713.6284509976,-190930.80139130398
19014,2060631.62890992,-260851.04338830087
19032,2072496.2307485186,-254159.6984246616
19063,2060378.1560126108,-254020.63184290758
96766,-5688081.304057957,-489157.9028472155
96769,-5706381.68379622,-480388.82461648696
96791,-5616386.804005784,-619638.0852266334
96705,-5705342.194890263,-489260.1100068044
96726,-5539746.254438259,-991383.623178139
96730,-5592356.550610789,-642325.9697660506
96750,-5543593.004515091,-974056.8107367504
96752,-5707384.727421151,-460642.272992017
96772,-5545906.482631926,-1037517.4192761816
96817,-5602621.456724723,-662807.815707582
83424,-893118.0405382678,-60194.98720067204
83463,-1081203.4187696255,157395.38710640097
83520,-1237903.596986122,297547.13590814965
83605,-1327886.9937653106,-11895.800909992202
83642,-1310254.700292308,-25947.243467766497
83814,-1244438.013984289,424325.9015961397
83830,-1227780.4734171785,356756.7525408579
83843,-1279563.1575773265,327288.6962975687
83212,-1023836.1891944887,-198310.50621879555
83227,-1148496.3587804656,10114.188006992492
83238,-909002.4296875794,-229604.3886071058
83255,-1075245.1095951183,-52214.48428545278
83338,-1171557.0714514698,-149098.5664739536
83422,-899935.7250495064,-81769.38051766263
15449,1703375.2866582389,-348810.25810168096
15454,1698594.8985955364,-362559.0554938818
15459,1734728.169302142,-364814.36793151195
15462,1733826.9840501687,-330802.487768073
15468,1699304.4861586657,-352599.87833294267
15533,1828701.9456309064,-314365.088385416
15559,1791029.283589085,-316041.11472494825
15633,1714878.5543284984,-301245.7071862583
15655,1746554.5933589626,-311779.63246022875
15666,1720395.6291621635,-323020.14574041375
15717,1735036.2185342747,-285152.95979763387
15728,1751190.6689576271,-255211.97400015613
15840,1748967.2774103517,-198621.64355409343
15849,1770473.4303173085,-191787.4958117227
16025,1679922.2432696426,-242569.5107958951
16201,1706649.8861161796,-251304.94553982595
16371,1690624.3471542026,-133139.81451893412
16433,1628354.144247655,-164282.93565913948
16634,1828365.112358309,-288370.01340370387
16640,1782402.4341739896,-243304.9560983313
16667,1800468.0630687622,-299249.2662185688
16694,1833054.3248225807,-291490.8639437888
16731,1763621.9263585093,-104496.33779080467
16841,1843967.5721163617,-188275.81192117257
82005,-407539.3485411675,-416383.0095669484
82052,-447824.7780480879,-416370.3475554428
82061,-429576.63479621167,-382563.8605143438
82242,-338247.3488788489,-249726.63735412477
82714,-370589.13763475954,-39139.65347995481
82720,-368456.48047269776,-12395.899671333433
82053,-363517.67881181015,-407990.63797456474
82083,-496909.19988961285,-346232.84095684736
82219,-369298.688956834,-268111.3882893333
82335,-565543.5634038289,-336524.0616373708
82430,-655023.3505332741,-100000.31083740683
82435,-710673.143445256,20124.326676193996
82523,-713661.8598472336,-137706.9299916345
82620,-579560.4600948859,-250162.105878378
82644,-519133.39972944866,-219583.77437813263
82727,-412762.631427335,-60673.59156566096
82833,-563429.5201793963,-17918.963536402338
82942,-727104.4158167888,-327753.6686779125
83111,-894890.9106340517,-182091.77286989032
83122,-890578.091443556,-182366.5238892765
82058,-464173.64212391764,-302274.2350235054
82325,-568068.4693827034,-403130.7071144626
82839,-562565.3900740208,16972.81498913771
83014,-879588.48030108,-112324.54606768925
19151,2071447.126139503,-244312.52116276478
19362,2012920.10780397,-288648.9133161499
19438,2050971.866591962,-216089.43984237956
19550,1976582.3736007102,-217123.3195664385
19608,1998182.9483883944,-227219.0655864738
16475,1607293.859941361,-153263.41127406142
17769,1845533.5394496769,-133605.97940648822
15012,1696009.4599664344,-329203.6754691211
15062,1690377.509986862,-331414.8351597184
15065,1690332.1489949767,-274879.08209876827
15085,1697209.942776897,-302793.30439980025
15106,1665307.2666568616,-308053.60730355425
15145,1688440.8594302107,-301601.93122581934
15207,1679896.1198052838,-305648.9175370484
15311,1668201.6669470784,-349130.8946806686
15366,1682710.0674490975,-332426.7215650584
15376,1641944.4682824183,-348803.0316989593
15479,1704249.327267404,-327869.44695009314
15537,1818610.9249815834,-315692.5658670191
15624,1718428.659437246,-299522.1432431934
15662,1718459.7180712072,-302687.41951512854
15687,1737000.8870268306,-321877.6174561486
15753,1773960.2345452902,-236268.03886889498
83468,-1065446.6760604086,81484.83989522903
83555,-1278124.4168183361,254272.06072193224
83822,-1249358.56470026,486071.5649870493
83832,-1281008.5004709044,308126.3329398131
83873,-1183338.6583015497,407110.5642521876
83202,-999998.999106508,-149834.03004384044
83235,-1104180.2329633508,51635.60323406659
83250,-993712.8076851486,-184429.66727199563
83271,-1048693.8347981523,-200161.5755426295
83276,-930715.8414476371,-183833.8456585166
83626,-1341605.6936580525,-8516.143526234875
83661,-1321208.0115071977,37146.73022291253
83676,-1348392.8378829262,-8370.491871365755
83813,-1224609.0148582442,473509.3248503597
83837,-1198230.1722140948,402202.86802186916
83864,-1207311.1763911718,507491.10905647045
83217,-970047.6324190422,-176363.45427489092
83286,-987918.3857536791,-255059.30772523838
83311,-1107225.399692255,-196629.75924976342
83328,-1189308.9141385462,-163519.71723769233
83333,-1138493.6013499906,-58555.35832671254
83428,-898530.8121064091,-118147.24519915893
83440,-943370.968288927,-63599.785252678805
83455,-893585.6385295719,-93711.32755905004
16860,1807774.986960999,-208503.49806850345
16921,1836137.7554924563,-113353.22989143763
17011,1928506.3744760754,-257190.96473532732
17013,1907015.712897434,-262719.3135363799
17016,1969544.0965062152,-240635.64303331007
17028,1945980.900107131,-232407.87000822346
17057,1946100.1301605946,-256790.99980518283
17228,1840466.905773638,-310062.8551165353
17255,1854778.5518924568,-287609.3290612676
17321,1981860.92739044,-297690.44206922705
17349,1962904.6797718033,-303142.754226135
17532,1991357.4921503419,-282773.0983421719
17557,2001437.1825713678,-250934.56403289965
17702,1888582.4301118895,-158213.48294136373
17777,1910905.5604623558,-160910.4424057939
17778,1814778.3037726295,-167214.05771663896
17853,1908291.642165974,-209714.75705309852
17888,1955696.2756022278,-180835.46328099
17983,1946816.0270719144,-204008.94226169834
18013,2050317.015654882,-147459.42208272676
18070,2034404.1123300032,-202261.4529318459
18214,1979409.5941955354,-175156.70475147618
18237,1981354.933959522,-165275.43392468913
18326,2034283.792346533,-117077.3393390627
82221,-360823.136628812,-364221.5801356993
82323,-630241.9790757039,-412487.5788580426
82426,-635328.1725952493,-22363.143365623913
82640,-492508.440961307,-142495.08935665624
82938,-814140.0780037973,-385801.5295213445
83025,-868885.6136790679,-98495.97459442896
83114,-900900.1828355036,-262451.6260556213
82001,-413293.6632916043,-421756.9442631906
82051,-469334.0325692952,-361818.7619641332
82059,-433991.3690695151,-424734.2424657274
82329,-502916.1514208445,-304774.1339775613
82433,-727332.0512876357,-63472.84159954628
82441,-601435.6782042009,-18449.27926953378
82936,-851564.0468833504,-385620.84037942445
82073,-454583.6169107197,-411461.34470832965
82213,-410208.8817451048,-265179.4063428662
82729,-348556.8846393594,-61340.18413155383
82932,-772596.1904973253,-275697.8634532632
82009,-404888.3752538393,-390056.4808401341
82210,-396527.6241624981,-351779.3150367448
82510,-698401.3701480271,-186330.83983159746
82520,-704349.9630101325,-223042.67841184422
82636,-500397.24442877073,-221964.397816301
82643,-505948.5516442227,-154026.93059907612
15765,1750950.4030113914,-264428.89980892366
15771,1745014.5164240068,-238619.11402989016
15825,1731926.771364698,-203056.6796989057
15864,1721270.2854605336,-214063.66905410844
15902,1767910.6309006521,-291977.2123875701
15957,1760474.3501560434,-268520.10244893347
16041,1681886.312587556,-234876.76928992008
16114,1633353.468350713,-201235.6315544164
16153,1644144.5694284504,-208448.57178482122
16218,1693746.8352152542,-241079.29981525164
16254,1696102.1152401303,-201349.15234961914
16316,1619294.7315414501,-182022.83322853997
16416,1679447.3001599556,-140841.18302235045
16508,1622967.9080623686,-123895.71935665446
16623,1836883.5726113024,-278392.3512802988
16639,1792761.481392478,-242929.95809547388
16678,1822982.2823066644,-288137.74282965425
16733,1752708.8824983458,-135713.30456196843
16832,1869841.6063706065,-202710.69806999867
16845,1813700.8757306,-182487.3777840527
16858,1803991.925287013,-203295.7374645398
16927,1819335.1311791164,-86734.33082435968
16942,1843384.4012203072,-79859.05771859214
16948,1814898.3130864953,-101030.4415535329
17036,1945838.8518576887,-246186.3025078167
83612,-1292142.2178112154,115260.52020739041
83627,-1255642.3657758613,-112025.76510827806
83638,-1230798.2861384763,137679.31599857143
83706,-1293620.5926443026,-27318.55156465342
83802,-1177462.816539723,368165.0805313414
83812,-1224308.8188102213,347657.1231771914
83841,-1232548.708537271,486006.7185918694
99128,-1281170.8733363415,370874.4582746547
59847,-1088628.9421243654,290309.3380591686
83221,-1009128.9773304403,-110280.32640623032
83223,-936113.5686074616,-247988.5277859389
83228,-987440.6336641229,-239165.4817945805
83252,-1015776.6052622634,-235496.58173066465
83334,-1165933.2702660311,-184208.30593049066
83421,-919216.7982721694,-45412.52209701597
83501,-1288577.5508049715,272658.3962111346
83525,-1185637.2070667767,195708.1596880143
83540,-1276599.8540302813,283647.1970362943
83629,-1284705.9151057985,7347.572385443961
83657,-1287810.5605441076,44957.36450188596
83712,-1287043.59599509,-25748.503319912703
83201,-1004211.4141402321,-158340.3735409376
83204,-1016714.4432834898,-167397.25327072275
83213,-1070593.2451417316,-72973.09285008103
18350,2019463.5562448672,-126775.79729716781
18435,2042764.4781377378,-74776.9184186616
18466,2023009.6952759817,-115817.81208854033
18519,1994642.9987504063,-93520.66808159623
18623,1947293.2987482848,-83322.31089094156
18810,1911274.4247459061,-63196.40240801273
18851,1936548.3216859724,-55640.10939876441
18923,2066590.6623711425,-201415.1961496878
19044,2073037.4601953952,-218701.38050216847
19083,2066906.9615964515,-245553.85924921697
19087,2057160.5797641743,-238660.57726145283
19153,2076100.6415444587,-253639.73161708206
19344,2017556.9396607582,-248423.7927542138
19446,2059587.5086177692,-218032.47708906195
19539,2020602.3044182924,-199612.49139280742
19541,1993925.8221650126,-209261.85992557558
19607,2006151.5714122904,-227434.65909053525
19610,2002171.94231474,-222939.85342658672
15682,1696615.8624038196,-268536.00068568246
15018,1694293.006537694,-316924.1612055103
15019,1647201.33200877,-312617.2726372486
15030,1687495.5463130435,-282167.935995676
15037,1690348.5790465097,-319353.409519228
15043,1630454.5789950546,-299693.98635450995
72550,742836.0527970054,-995857.3486549546
72642,668431.2697499393,-929055.9311901632
72715,510169.84427537234,-930893.0158120765
72744,501646.3309561512,-987297.9722209281
72855,575714.5525441994,-1061034.3687021066
72926,546523.3261488933,-1121317.6638553566
38769,835380.5145317238,-1194365.8426283128
72338,894027.7373562164,-1009910.6398936389
71603,730540.5607308119,-1172970.6655337696
71642,756483.6475278195,-1252897.1479465796
71658,785215.1736418281,-1257694.259946922
71833,551705.1284982938,-1187040.1051234975
71943,588926.3115113631,-1162016.3686085958
71956,628731.6912430564,-1129297.929525058
72019,669672.544903379,-1122128.7000194802
72048,817721.9969862943,-1152571.9513589013
72076,717955.9547297938,-1087101.3495436816
72136,725961.4224835013,-1050193.6293811698
72206,711851.548852982,-1118877.7613870667
72392,812870.236111319,-1072680.311013476
72444,817966.6769985005,-907936.4853123751
72460,792088.6555861643,-918390.6895444383
72513,749877.7621509364,-936866.5293887636
17038,1952236.7376338574,-223000.57940354035
17045,1912055.1964673765,-220724.89947916116
17046,1964328.2518798695,-229399.45103662353
17048,1933824.3704524445,-212351.69609521382
17066,1849685.2181829433,-265238.01550718327
17111,1939315.4018447495,-249899.8799260824
17239,1858240.0705530497,-288327.2636221488
17302,1982970.457682439,-290045.62241865695
17364,1939836.678195793,-289516.8998166225
17562,2003918.384911413,-265053.14191688946
17772,1919153.2304263345,-156722.21066991228
17813,1892335.9726745435,-203491.66329610525
17867,1933470.6316640596,-199697.58556523104
17960,1993455.5785171823,-183468.52385767142
